JK_010493	NOCODE	البري	محمد بن أبي بكر الانصاري التلمساني المعروف بالبري (المتوفى : 644هـ)	NOTGIVEN	644	NA	الجوهرة في نسب النبي وأصحابه العشرة	NA	تواريخ البلدان والعوائل :: كتب التاريخ	NA	NA	الجوهرة في نسب النبي وأصحابه العشرة	JK_010493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shamela_0012031	#0597.IbnJawzi.SifaSafwa	NA	جمال الدين أبو الفرج عبد الرحمن بن علي بن محمد الجوزي (المتوفى: 597هـ)	NOTGIVEN	597	NA	صفة الصفوة	NA	الرقاق والآداب والأذكار	2	NA	NA	Shamela_0012031	NA	http://shamela.ws/browse.php/book-12031	http://shamela.ws/index.php/book/12031	NA	NA	NA	أحمد بن علي	1421هـ/2000م	NA	دار الحديث، القاهرة، مصر	NA	NA	NA	NA	NA	NA	NA	NA
JK_010550	NOCODE	الصفدي	صلاح الدين خليل بن أيبك الصفدي (المتوفى : 764هـ)	NOTGIVEN	764	NA	نكت الهميان في نكت العميان	NA	الطرائف والقصص :: كتب الأدب	NA	NA	نكت الهميان في نكت العميان	JK_010550	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JK_010384	#0277.IbnSyfyanFasawi.MacrifaWaTarikh	يعقوب بن سفيان الفسوي	أبو يوسف يعقوب بن سفيان الفسوي (المتوفى : 347هـ)	NOTGIVEN	277	NA	المعرفة والتاريخ	NA	كتب متنوعة	NA	NA	المعرفة والتاريخ	JK_010384	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shia_003616Vols	NOCODE	NA	المقريزي	NOTGIVEN	845	NA	إمتاع الأسماع	NA	مصادر التاريخ	14	NA	NA	Shia_003616Vols	NA	http://shiaonlinelibrary.com/الكتب/3616_إمتاع-الأسماع-المقريزي-ج-1	NA	NA	NA	NA	تحقيق وتعليق : محمد عبد الحميد النميسي	الأولى	NA	NA	NA	1420 - 1999 م	NA	NA	NA	NA	NA	NA
Shamela_0001524	NOCODE	NA	أحمد بن علي بن عبد القادر، أبو العباس الحسيني العبيدي، تقي الدين المقريزي (المتوفى: 845هـ)	NOTGIVEN	845	NA	إمتاع الأسماع بما للنبي من الأحوال والأموال والحفدة والمتاع	NA	السيرة والشمائل	15	NA	NA	Shamela_0001524	NA	http://shamela.ws/browse.php/book-1524	http://shamela.ws/index.php/book/1524	NA	NA	NA	محمد عبد الحميد النميسي	الأولى، 1420 هـ - 1999 م	NA	دار الكتب العلمية - بيروت	NA	NA	NA	NA	NA	NA	NA	NA
Shamela_0028182	NOCODE	NA	صلاح الدين خليل بن أيبك الصفدي (المتوفى: 764هـ)	NOTGIVEN	764	NA	نكث الهميان في نكت العميان	NA	التراجم والطبقات	1	NA	NA	Shamela_0028182	NA	http://shamela.ws/browse.php/book-28182	http://shamela.ws/index.php/book/28182	NA	NA	NA	NA	الأولى، 1428 هـ - 2007 م	NA	دار الكتب العلمية، بيروت - لبنان	NA	NA	NA	NA	NA	NA	NA	NA
Shamela_0026484	NOCODE	NA	محمد بن أبي بكر بن عبد الله بن موسى الأنصاري التلمساني المعروف بالبري (المتوفى: بعد 645هـ)	NOTGIVEN	NOTGIVEN	NA	الجوهرة في نسب النبي وأصحابه العشرة	NA	الأنساب	2	NA	NA	Shamela_0026484	NA	http://shamela.ws/browse.php/book-26484	http://shamela.ws/index.php/book/26484	NA	NA	NA	NA	الأولى، 1403 هـ - 1983 م	NA	دار الرفاعي للنشر والطباعة والتوزيع - الرياض	NA	NA	NA	NA	NA	NA	NA	NA
Shamela_0010925	#0879.IbnQutlubugha.TajTarajim	NA	أبو الفداء زين الدين أبو العدل قاسم بن قطلوبغا السودوني (نسبة إلى معتق أبيه سودون الشيخوني) الجمالي الحنفي (المتوفى: 879هـ)	NOTGIVEN	879	NA	تاج التراجم	NA	التراجم والطبقات	1	NA	NA	Shamela_0010925	NA	http://shamela.ws/browse.php/book-10925	http://shamela.ws/index.php/book/10925	NA	NA	NA	محمد خير رمضان يوسف	الأولى، 1413 هـ -1992م	NA	دار القلم - دمشق	NA	NA	NA	NA	NA	NA	NA	NA
Shamela_0010664	NOCODE	NA	محمد بن موسى بن عيسى بن علي الدميري، أبو البقاء، كمال الدين الشافعي (المتوفى: 808هـ)	NOTGIVEN	808	NA	حياة الحيوان الكبرى	NA	الأدب والبلاغة	2	NA	NA	Shamela_0010664	NA	http://shamela.ws/browse.php/book-10664	http://shamela.ws/index.php/book/10664	NA	NA	NA	NA	الثانية، 1424 هـ	NA	دار الكتب العلمية، بيروت	NA	NA	NA	NA	NA	NA	NA	NA
Shamela_0011758	NOCODE	NA	أبو الحسن ظهير الدين علي بن زيد بن محمد بن الحسين البيهقي، الشهير بابن فندمه (المتوفى: 565هـ)	NOTGIVEN	565	NA	تاريخ بيهق / تعريب	NA	التراجم والطبقات	1	NA	NA	Shamela_0011758	NA	http://shamela.ws/browse.php/book-11758	http://shamela.ws/index.php/book/11758	NA	NA	NA	NA	الأولى، 1425 هـ	NA	دار اقرأ، دمشق	NA	NA	NA	NA	NA	NA	NA	NA
Shamela_0002266	NOCODE	NA	أبو عبد الله الحاكم محمد بن عبد الله بن محمد بن حمدويه بن نعيم بن الحكم الضبي الطهماني النيسابوري المعروف بابن البيع (المتوفى: 405هـ)	NOTGIVEN	405	NA	المستدرك على الصحيحين	NA	متون الحديث	4	NA	NA	Shamela_0002266	NA	http://shamela.ws/browse.php/book-2266	http://shamela.ws/index.php/book/2266	NA	NA	NA	مصطفى عبد القادر عطا	الأولى، 1411 - 1990	NA	دار الكتب العلمية - بيروت	NA	NA	NA	NA	NA	NA	NA	NA
Shamela_0023683	AFTER1950	NA	عبد الله بن سعيد بن محمد عبادي اللحجي الحضرمي الشحاري، ثم المراوعي، ثم المكي (المتوفى: 1410هـ)	NOTGIVEN	1410	NA	منتهى السؤل على وسائل الوصول إلى شمائل الرسول صلى الله عليه وآله وسلم	NA	السيرة والشمائل	4	NA	NA	Shamela_0023683	NA	http://shamela.ws/browse.php/book-23683	http://shamela.ws/index.php/book/23683	NA	NA	NA	NA	الثالثة، 1426 هـ / 2005 م	NA	دار المنهاج - جدة	NA	NA	NA	NA	NA	NA	NA	NA
JK_007022	#0643.IbnSalahShahrazuri.TabaqatFuqaha	تقي الدين أبو عمرو عثمان بن عبد الرحمن ابن الصلاح	تقي الدين أبو عمرو عثمان بن عبد الرحمن ابن الصلاح	577هـ	643	NA	طبقات الفقهاء الشافعية	NA	كتب التراجم التاريخية	2	NA	طبقات الفقهاء الشافعية	JK_007022	NA	NA	NA	NA	NA	NA	محيي الدين علي نجيب	الأولى	NA	دار البشائر الإسلامية	بيروت	1992م	NA	NA	NA	NA	NA	NA
Shia_003311Vols	#0762.MughaltayIbnQalij.IkmalTahdhib	NA	علاء الدين مغلطاي	NOTGIVEN	762	NA	إكمال تهذيب الكمال في أسماء الرجال	NA	أهم مصادر رجال الحديث عند السنة	2	NA	NA	Shia_003311Vols	NA	http://shiaonlinelibrary.com/الكتب/3311_إكمال-تهذيب-الكمال-في-أسماء-الرجال-علاء-الدين-مغلطاي-ج-1	NA	NA	NA	NA	أبي عبد الرحمن أبي محمد عادل بن محمد أسام بن إبراهيم	الأولى	NA	NA	NA	1422 - 2001 م	NA	NA	NA	NA	NA	NA
Shamela_0006741	#0643.IbnSalahShahrazuri.TabaqatFuqaha	NA	عثمان بن عبد الرحمن، أبو عمرو، تقي الدين المعروف بابن الصلاح (المتوفى: 643هـ)	NOTGIVEN	643	NA	طبقات الفقهاء الشافعية	NA	التراجم والطبقات	2	NA	NA	Shamela_0006741	NA	http://shamela.ws/browse.php/book-6741	http://shamela.ws/index.php/book/6741	NA	NA	NA	محيي الدين علي نجيب	الأولى، 1992م	NA	دار البشائر الإسلامية - بيروت	NA	NA	NA	NA	NA	NA	NA	NA
Shamela_0036552	NOCODE	NA	نبيل سعد الدين سليم جرار	NOTGIVEN	NOTGIVEN	NA	الإيماء إلى زوائد الأمالي والأجزاء - زوائد الأمالي والفوائد والمعاجم والمشيخات على الكتب الستة والموطأ ومسند الإمام أحمد	NA	كتب التخريج والزوائد	NA	NA	NA	Shamela_0036552	NA	http://shamela.ws/browse.php/book-36552	http://shamela.ws/index.php/book/36552	NA	NA	NA	NA	الأولى، 1428 هـ - 2007 م	NA	أضواء السلف	NA	NA	NA	NA	NA	NA	NA	NA
JK_000467	NOCODE	الحاكم	محمد بن عبدالله أبو عبدالله الحاكم النيسابوري	321 هـ	405	NA	المستدرك على الصحيحين	NA	الصحاح :: فقه الحديث والمذاهب الأخرى :: كتب الحديث النبوي الشريف وتراجم الرواة	4	NA	المستدرك على الصحيحين	JK_000467	NA	NA	NA	NA	NA	NA	مصطفى عبد القادر عطا	الأولى	NA	دار الكتب العلمية	بيروت	1411هـ - 1990م	NA	NA	NA	NA	NA	NA
Shia_001750Vols	NOCODE	NA	الحاكم النيسابوري	NOTGIVEN	405	NA	المستدرك	NA	مصادر الحديث السنية ـ قسم الفقه	4	NA	NA	Shia_001750Vols	NA	http://shiaonlinelibrary.com/الكتب/1750_المستدرك-الحاكم-النيسابوري-ج-1	NA	NA	NA	NA	إشراف : يوسف عبد الرحمن المرعشلي	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shia_001255Vols	AFTER1900	NA	الميرزا النوري	NOTGIVEN	1320	NA	خاتمة المستدرك	NA	مصادر الحديث الشيعية ـ قسم الفقه	6	NA	NA	Shia_001255Vols	NA	http://shiaonlinelibrary.com/الكتب/1255_خاتمة-المستدرك-الميرزا-النوري-ج-1	NA	NA	NA	NA	مؤسسة آل البيت عليهم السلام لإحياء التراث	الأولى	NA	NA	NA	رجب 1415	NA	NA	NA	NA	NA	NA
JK_009212	#0911.Suyuti.NazmCiqyan	جلال الدين السيوطي	جلال الدين السيوطي	NOTGIVEN	911	NA	نظم العقيان في أعيان الأعيان	NA	كتب التراجم التاريخية	NA	NA	نظم العقيان	JK_009212	NA	NA	NA	NA	NA	NA	فيليب حتي	NA	NA	المكتبة العلمية	بيروت	NA	NA	NA	NA	NA	NA	NA
Shia_004353Vols	#1450.MuassasaAlBayt.MajallaTurathina	NA	مؤسسة آل البيت	NOTGIVEN	معاصر	NA	مجلة تراثنا	NA	من مصادر العقائد عند الشيعة الإمامية	62	NA	NA	Shia_004353Vols	NA	http://shiaonlinelibrary.com/الكتب/4353_مجلة-تراثنا-مؤسسة-آل-البيت-ج-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	1405	NA	NA	NA	NA	NA	NA
Shia_002992Vols	AFTER1950	NA	السيد الخوئي	NOTGIVEN	1411	NA	معجم رجال الحديث	NA	أهم مصادر رجال الحديث عند الشيعة	24	NA	NA	Shia_002992Vols	NA	http://shiaonlinelibrary.com/الكتب/2992_معجم-رجال-الحديث-السيد-الخوئي-ج-1	NA	NA	NA	NA	NA	الخامسة	NA	NA	NA	1413 - 1992 م	NA	NA	NA	NA	NA	NA
Shia_003355	#0385.IbnNadim.Fihrist	NA	ابن النديم البغدادي	NOTGIVEN	438	NA	فهرست ابن النديم	NA	دليل المؤلفات	1	NA	NA	Shia_003355	NA	http://shiaonlinelibrary.com/الكتب/3355_فهرست-ابن-النديم-ابن-النديم-البغدادي	NA	NA	NA	NA	رضا - تجدد	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shamela_0009061	#0911.Suyuti.NazmCiqyan	NA	عبد الرحمن بن أبي بكر، جلال الدين السيوطي (المتوفى: 911هـ)	NOTGIVEN	911	NA	نظم العقيان في أعيان الأعيان	NA	التراجم والطبقات	NA	NA	NA	Shamela_0009061	NA	http://shamela.ws/browse.php/book-9061	http://shamela.ws/index.php/book/9061	NA	NA	NA	فيليب حتي	NA	NA	المكتبة العلمية - بيروت	NA	NA	NA	NA	NA	NA	NA	NA
JK_009229	NOCODE	الدميري	كمال الدين محمد بن موسى بن عيسى الدميري	742 هـ	808	NA	حياة الحيوان الكبرى	NA	كتب العلوم والطب	2	NA	حياة الحيوان الكبرى	JK_009229	NA	NA	NA	NA	NA	NA	أحمد حسن بسج	الثانية	NA	دار الكتب العلمية	بيروت / لبنان	1424 هـ - 2003م	NA	NA	NA	NA	NA	NA
JK_010542	NOCODE	ابن سمعون	ابن سمعون، أبو الحسن محمد بن أحمد بن إسماعيل بن عنبس البغدادي (المتوفى : 387هـ)	NOTGIVEN	387	NA	أمالي ابن سمعون	NA	أجزاء حديثية :: كتب الحديث النبوي الشريف وتراجم الرواة	NA	NA	أمالي ابن سمعون	JK_010542	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shamela_0010921	NOCODE	NA	أبو العباس أحمد بن حسن بن الخطيب الشهير بابن قنفذ القسنطيني (المتوفى: 810هـ)	NOTGIVEN	810	NA	الوفيات (معجم زمني للصحابة وأعلام المحدثين والفقهاء والمؤلفين)	NA	التراجم والطبقات	1	NA	NA	Shamela_0010921	NA	http://shamela.ws/browse.php/book-10921	http://shamela.ws/index.php/book/10921	NA	NA	NA	عادل نويهض	الرابعة، 1403 هـ - 1983 م	NA	دار الآفاق الجديدة، بيروت	NA	NA	NA	NA	NA	NA	NA	NA
Shamela_0006724	#0774.IbnRaficSallami.Wafayat	NA	تقي الدين محمد بن هجرس بن رافع السلامي (المتوفى: 774هـ)	NOTGIVEN	774	NA	الوفيات	NA	التراجم والطبقات	2	NA	NA	Shamela_0006724	NA	http://shamela.ws/browse.php/book-6724	http://shamela.ws/index.php/book/6724	NA	NA	NA	صالح مهدي عباس , د. بشار عواد معروف	الأولى، 1402	NA	مؤسسة الرسالة - بيروت	NA	NA	NA	NA	NA	NA	NA	NA
JK_000769	#0774.IbnRaficSallami.Wafayat	السلامي	محمد بن رافع السلامي أبو المعالي	704	774	NA	الوفيات	NA	الطبقات والتراجم :: كتب التراجم التاريخية :: كتب الطبقات	2	NA	الوفيات	JK_000769	NA	NA	NA	NA	NA	NA	صالح مهدي عباس , د. بشار عواد معروف	الأولى	NA	مؤسسة الرسالة	بيروت	1402	NA	NA	NA	NA	NA	NA
Shamela_0006676	#1037.CabdQadirCaydarus.TarikhNurSafir	NA	محي الدين عبد القادر بن شيخ بن عبد الله العيدروس (المتوفى: 1038هـ)	NOTGIVEN	1038	NA	النور السافر عن أخبار القرن العاشر	NA	التراجم والطبقات	1	NA	NA	Shamela_0006676	NA	http://shamela.ws/browse.php/book-6676	http://shamela.ws/index.php/book/6676	NA	NA	NA	NA	الأولى، 1405	NA	دار الكتب العلمية - بيروت	NA	NA	NA	NA	NA	NA	NA	NA
Shia_002953Vols	NOCODE	NA	محمد علي الأردبيلي	NOTGIVEN	1101	NA	جامع الرواة	NA	أهم مصادر رجال الحديث عند الشيعة	2	NA	NA	Shia_002953Vols	NA	http://shiaonlinelibrary.com/الكتب/2953_جامع-الرواة-محمد-علي-الأردبيلي-ج-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JK_000418	#1037.CabdQadirCaydarus.TarikhNurSafir	العيدروسي	عبد القادر بن شيخ بن عبد الله العيدروسي	978	1037	NA	تاريخ النور السافر عن أخبار القرن العاشر	NA	الطبقات والتراجم :: الطبقات والوفيات :: كتب التاريخ	1	NA	النور السافر	JK_000418	NA	NA	NA	NA	NA	NA	NA	الأولى	NA	دار الكتب العلمية	بيروت	1405	NA	NA	NA	NA	NA	NA
JK_009243	#0879.IbnQutlubugha.TajTarajim	ابن قطلوبغا	أبو الفداء زين الدين قاسم بن قطلوبغا السودوني	لا يوجد	879	NA	تاج التراجم	NA	الطبقات والوفيات :: كتب التاريخ	1	NA	تاج التراجم في طبقات الحنفية	JK_009243	NA	NA	NA	NA	NA	NA	محمد خير رمضان يوسف	الأولى	NA	دار القلم	دمشق / سوريا	1413هـ- 1992م	NA	NA	NA	NA	NA	NA
Shia_003615	#0809.IbnQunfudh.Wafayat	NA	ابن الخطيب	NOTGIVEN	809	NA	الوفيات	NA	مصادر التاريخ	1	NA	NA	Shia_003615	NA	http://shiaonlinelibrary.com/الكتب/3615_الوفيات-ابن-الخطيب	NA	NA	NA	NA	عادل نويهض	الثانية	NA	NA	NA	1978م	NA	NA	NA	NA	NA	NA
Shamela_0021782	NOCODE	NA	عبد الرحيم الطحان	NOTGIVEN	NOTGIVEN	NA	خطب ودروس الشيخ عبد الرحيم الطحان	NA	محاضرات مفرغة	NA	NA	NA	Shamela_0021782	NA	http://shamela.ws/browse.php/book-21782	http://shamela.ws/index.php/book/21782	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shia_003112Vols	#0369.IbnHayyan.TabaqatMuhaddithin	NA	عبد الله بن حبان	NOTGIVEN	369	NA	طبقات المحدثين بأصبهان	NA	أهم مصادر رجال الحديث عند السنة	4	NA	NA	Shia_003112Vols	NA	http://shiaonlinelibrary.com/الكتب/3112_طبقات-المحدثين-بأصبهان-عبد-الله-بن-حبان-ج-1	NA	NA	NA	NA	عبد الغفور عبد الحق حسين البلوشي	الثانية	NA	NA	NA	1412	NA	NA	NA	NA	NA	NA
Shamela_0008862	AFTER1950	NA	أبو الحسن عبيد الله بن محمد عبد السلام بن خان محمد بن أمان الله بن حسام الدين الرحماني المباركفوري (المتوفى: 1414هـ)	NOTGIVEN	1414	NA	مرعاة المفاتيح شرح مشكاة المصابيح	NA	شروح الحديث	NA	NA	NA	Shamela_0008862	NA	http://shamela.ws/browse.php/book-8862	http://shamela.ws/index.php/book/8862	NA	NA	NA	NA	الثالثة - 1404 هـ، 1984 م	NA	إدارة البحوث العلمية والدعوة والإفتاء - الجامعة السلفية - بنارس الهند	NA	NA	NA	NA	NA	NA	NA	NA
Shamela_0005963	NOCODE	NA	شمس الدين أبو الخير محمد بن عبد الرحمن بن محمد بن أبي بكر بن عثمان بن محمد السخاوي (المتوفى: 902هـ)	NOTGIVEN	902	NA	فتح المغيث بشرح الفية الحديث للعراقي	NA	علوم الحديث	4	NA	NA	Shamela_0005963	NA	http://shamela.ws/browse.php/book-5963	http://shamela.ws/index.php/book/5963	NA	NA	NA	علي حسين علي	الأولى، 1424هـ / 2003م	NA	مكتبة السنة - مصر	NA	NA	NA	NA	NA	NA	NA	NA
JK_001481	#0809.IbnQunfudh.Wafayat	ابن الخطيب	أبي العباس أحمد بن حسن بن علي بن الخطيب	740هـ	809	NA	كتاب الوفيات	NA	الطبقات والوفيات :: كتب التاريخ	1	NA	الوفيات	JK_001481	NA	NA	NA	NA	NA	NA	عادل نويهض	الثانية	NA	دار الإقامة الجديدة	بيروت	1978م	NA	NA	NA	NA	NA	NA
Shamela_0009987	AFTER1950	NA	محمد بن محمد بن سويلم أبو شهبة (المتوفى: 1403هـ)	NOTGIVEN	1403	NA	الوسيط في علوم ومصطلح الحديث	NA	علوم الحديث	1	NA	NA	Shamela_0009987	NA	http://shamela.ws/browse.php/book-9987	http://shamela.ws/index.php/book/9987	NA	NA	NA	NA	NA	NA	دار الفكر العربي	NA	NA	NA	NA	NA	NA	NA	NA
Shamela_0005790	#0466.CabdAzizKattani.DhaylTarikhMawlidCulama	NA	عبد العزيز بن أحمد بن محمد بن علي التميمي، أبو محمد الكتاني الدمشقي (المتوفى: 466هـ)	NOTGIVEN	466	NA	ذيل تاريخ مولد العلماء ووفياتهم	NA	التراجم والطبقات	1	NA	NA	Shamela_0005790	NA	http://shamela.ws/browse.php/book-5790	http://shamela.ws/index.php/book/5790	NA	NA	NA	د. عبد الله أحمد سليمان الحمد	الأولى، 1409	NA	دار العاصمة - الرياض	NA	NA	NA	NA	NA	NA	NA	NA
JK_000520	#0369.IbnHayyan.TabaqatMuhaddithin	ابن حيان	عبدالله بن محمد بن جعفر بن حيان أبو محمد الأنصاري	274	369	NA	طبقات المحدثين بأصبهان والواردين عليها	NA	الطبقات والتراجم :: كتب البلدان :: كتب الحديث النبوي الشريف وتراجم الرواة	4	NA	طبقات المحدثين بأصبهان	JK_000520	NA	NA	NA	NA	NA	NA	عبدالغفور عبدالحق حسين البلوشي	الثانية	NA	مؤسسة الرسالة	بيروت	1412 - 1992	NA	NA	NA	NA	NA	NA
Shamela_0009918	NOCODE	NA	علي بن (سلطان) محمد، أبو الحسن نور الدين الملا الهروي القاري (المتوفى: 1014هـ)	NOTGIVEN	1014	NA	شرح الشفا	NA	السيرة والشمائل	2	NA	NA	Shamela_0009918	NA	http://shamela.ws/browse.php/book-9918	http://shamela.ws/index.php/book/9918	NA	NA	NA	NA	الأولى، 1421 هـ	NA	دار الكتب العلمية - بيروت	NA	NA	NA	NA	NA	NA	NA	NA
JK_006675	NOCODE	السخاوي	شمس الدين محمد بن عبد الرحمن السخاوي	831هـ	902	NA	فتح المغيث شرح ألفية الحديث	NA	الكتب الجامعة لمصطلحات الحديث :: كتب مصطح الحديث :: مصطلح الحديث	3	NA	فتح المغيث	JK_006675	NA	NA	NA	NA	NA	NA	NA	الأولى	NA	دار الكتب العلمية	لبنان	1403هـ	NA	NA	NA	NA	NA	NA
JK_009370	#0597.KatibIsfahani.KharidaQasr.Ciraq	عماد الدين الأصبهاني	أبو عبد الله عماد الدين بن محمد بن صفي أبو الفرج محمد بن نفيس الدين الأصبهاني	NOTGIVEN	597	NA	خريدة القصر وجريدة العصر قسم شعراء العراق	NA	كتب التراجم التاريخية	6	NA	خريدة القصر وجريدة العصر - قسم شعراء العراق	JK_009370	NA	NA	NA	NA	NA	NA	محمد يهجة الأشربي	NA	NA	المجمع العلمي العراقي	العراق	1375 هـ /1955 م	NA	NA	NA	NA	NA	NA
Shamela_0096228	NOCODE	NA	أبو الفداء إسماعيل بن عمر بن كثير القرشي البصري ثم الدمشقي (المتوفى: 774هـ)	NOTGIVEN	774	NA	التكميل في الجرح والتعديل ومعرفة الثقات والضعفاء والمجاهيل	NA	التراجم والطبقات	4	NA	NA	Shamela_0096228	NA	http://shamela.ws/browse.php/book-96228	http://shamela.ws/index.php/book/96228	NA	NA	NA	د. شادي بن محمد بن سالم آل نعمان	الأولى، 1432 هـ - 2011 م	NA	مركز النعمان للبحوث والدراسات الإسلامية وتحقيق التراث والترجمة، اليمن	NA	NA	NA	NA	NA	NA	NA	NA
Shamela_0004182	#0369.IbnHayyan.TabaqatMuhaddithin	NA	أبو محمد عبد الله بن محمد بن جعفر بن حيان الأنصاري المعروف بأبي الشيخ الأصبهاني (المتوفى: 369هـ)	NOTGIVEN	369	NA	طبقات المحدثين بأصبهان والواردين عليها	NA	التراجم والطبقات	4	NA	NA	Shamela_0004182	NA	http://shamela.ws/browse.php/book-4182	http://shamela.ws/index.php/book/4182	NA	NA	NA	عبد الغفور عبد الحق حسين البلوشي	الثانية، 1412 - 1992	NA	مؤسسة الرسالة - بيروت	NA	NA	NA	NA	NA	NA	NA	NA
JK_000770	#0466.CabdAzizKattani.DhaylTarikhMawlidCulama	الكتاني	عبد العزيز بن أحمد بن محمد الكتاني أبو محمد	389	466	NA	ذيل تاريخ مولد العلماء ووفياتهم	NA	التراجم العامة :: الطبقات والتراجم :: كتب التراجم العامة :: كتب الحديث النبوي الشريف وتراجم الرواة	1	NA	ذيل مولد العلماء	JK_000770	NA	NA	NA	NA	NA	NA	د. عبد الله أحمد سليمان الحمد	الأولى	NA	دار العاصمة	الرياض	1409	NA	NA	NA	NA	NA	NA
Shamela_0028107	#0179.MalikIbnAnas.Muwatta	NA	مالك بن أنس بن مالك بن عامر الأصبحي المدني (المتوفى: 179هـ)	NOTGIVEN	179	NA	الموطأ	NA	متون الحديث	8 (منهم مجلد للمقدمة، و 3 للفهارس)	NA	NA	Shamela_0028107	NA	http://shamela.ws/browse.php/book-28107	http://shamela.ws/index.php/book/28107	NA	NA	NA	محمد مصطفى الأعظمي	الأولى، 1425 هـ - 2004 م	NA	مؤسسة زايد بن سلطان آل نهيان للأعمال الخيرية والإنسانية - أبو ظبي - الإمارات	NA	NA	NA	NA	NA	NA	NA	NA
JK_000557	#0385.IbnNadim.Fihrist	ابن النديم	محمد بن إسحاق أبو الفرج النديم	0	385	NA	الفهرست	NA	أسماء الكتب :: كتب التعريف بالكتب ( الببلوجرافيا ) :: معاجم وأسماء كتب	1	NA	الفهرست	JK_000557	NA	NA	NA	NA	NA	NA	NA	NA	NA	دار المعرفة	بيروت	1398 - 1978	NA	NA	NA	NA	NA	NA
Shamela_0005740	NOCODE	NA	أحمد بن محمد بن عبد الله، أبو العباس، جمال الدين ابن الظاهري، الحنفي (المتوفى: 696هـ)	NOTGIVEN	696	NA	مشيخة ابن البخاري	NA	الأجزاء الحديثية	3	NA	NA	Shamela_0005740	NA	http://shamela.ws/browse.php/book-5740	http://shamela.ws/index.php/book/5740	NA	NA	NA	د. عوض عتقي سعد الحازمي	الأولى، 1419 هـ	NA	دار عالم الفؤاد - مكة / السعودية	NA	NA	NA	NA	NA	NA	NA	NA
Shamela_0001719	NOCODE	NA	أبو عمر يوسف بن عبد الله بن محمد بن عبد البر بن عاصم النمري القرطبي (المتوفى: 463هـ)	NOTGIVEN	463	NA	التمهيد لما في الموطأ من المعاني والأسانيد	NA	شروح الحديث	24	NA	NA	Shamela_0001719	NA	http://shamela.ws/browse.php/book-1719	http://shamela.ws/index.php/book/1719	NA	NA	NA	مصطفى بن أحمد العلوي , محمد عبد الكبير البكري	NA	NA	وزارة عموم الأوقاف والشؤون الإسلامية - المغرب	NA	1387 هـ	NA	NA	NA	NA	NA	NA
Shamela_0001031	#0476.AbuIshaqShirazi.TabaqatFuqaha	NA	أبو اسحاق إبراهيم بن علي الشيرازي (المتوفى: 476هـ)	NOTGIVEN	476	NA	طبقات الفقهاء	NA	التراجم والطبقات	NA	NA	NA	Shamela_0001031	NA	http://shamela.ws/browse.php/book-1031	http://shamela.ws/index.php/book/1031	NA	NA	NA	إحسان عباس	الأولى، 1970	NA	دار الرائد العربي، بيروت - لبنان	NA	NA	NA	NA	NA	NA	NA	NA
JK_009154	NOCODE	جمال الدين أحمد بن محمد بن عبد الله الظاهري الحنفي	جمال الدين أحمد بن محمد بن عبد الله الظاهري الحنفي	626 هـ	696	NA	مشيخة ابن البخاري	NA	أجزاء حديثية :: كتب الحديث النبوي الشريف وتراجم الرواة	3	NA	مشيخة ابن البخاري	JK_009154	NA	NA	NA	NA	NA	NA	د. عوض عتقي سعد الحازمي	الأولى	NA	دار عالم الفؤاد	مكة / السعودية	1419 هـ	NA	NA	NA	NA	NA	NA
Shamela_0001190	#1436.MMM.MajallaJamicaUmmQura	NA	مجموعة من المؤلفين	NOTGIVEN	NOTGIVEN	NA	مجلة جامعة أم القرى	NA	الجوامع والمجلات ونحوها - مرقم آليا	NA	NA	NA	Shamela_0001190	NA	http://shamela.ws/browse.php/book-1190	http://shamela.ws/index.php/book/1190	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Shia_002131Vols	NOCODE	NA	ابن عبد البر	NOTGIVEN	463	NA	التمهيد	NA	مصادر الحديث السنية ـ القسم العام	24	NA	NA	Shia_002131Vols	NA	http://shiaonlinelibrary.com/الكتب/2131_التمهيد-ابن-عبد-البر-ج-1	NA	NA	NA	NA	مصطفى بن أحمد العلوي ,‏محمد عبد الكبير البكري	NA	NA	NA	NA	1387	NA	NA	NA	NA	NA	NA
